"","Sample","ROI","c"
"15533","ADNI","F",1.82237758034118
"15534","ADNI","P",4.22806924399196
"15535","ADNI","T",3.49603246106927
"15536","ADNI","O",3.13189593889965
"15537","ADNI","F",1.8816486126187
"15538","ADNI","P",4.31311307204466
"15539","ADNI","T",3.39427893625599
"15540","ADNI","O",3.07719418686485
"15541","ADNI","F",1.83221298634715
"15542","ADNI","P",4.09996864840963
"15543","ADNI","T",3.49018807688016
"15544","ADNI","O",3.12229311906204
"15545","ADNI","F",2.07712307271072
"15546","ADNI","P",4.98735845722495
"15547","ADNI","T",3.56489058247212
"15548","ADNI","O",3.62663769304542
"15549","ADNI","F",2.05845631322252
"15550","ADNI","P",4.34725046557005
"15551","ADNI","T",3.53398077910473
"15552","ADNI","O",3.49464836570021
"15553","ADNI","F",1.96424350709615
"15554","ADNI","P",4.43478705377313
"15555","ADNI","T",3.58653068051977
"15556","ADNI","O",3.54512732429653
"15557","ADNI","F",2.04464288852538
"15558","ADNI","P",4.47187540957893
"15559","ADNI","T",3.56858876475323
"15560","ADNI","O",3.41301231408566
"15561","ADNI","F",2.00590129573035
"15562","ADNI","P",4.15204486761778
"15563","ADNI","T",3.48983210958174
"15564","ADNI","O",3.50848708354365
"15565","ADNI","F",1.98824562560361
"15566","ADNI","P",4.0335086061304
"15567","ADNI","T",3.88246301153827
"15568","ADNI","O",2.8749107898121
"15569","ADNI","F",1.89400151163475
"15570","ADNI","P",4.73936562168801
"15571","ADNI","T",3.79472993469823
"15572","ADNI","O",2.86580107257383
"15573","ADNI","F",1.94461903274704
"15574","ADNI","P",4.60083662001756
"15575","ADNI","T",3.85848181535973
"15576","ADNI","O",2.8414518225198
"15577","ADNI","F",1.94671014896384
"15578","ADNI","P",5.08986721696235
"15579","ADNI","T",3.33772060270258
"15580","ADNI","O",2.64344927327824
"15581","ADNI","F",1.88677596409265
"15582","ADNI","P",4.9171547802632
"15583","ADNI","T",3.40570580419461
"15584","ADNI","O",2.67189212966291
"15585","ADNI","F",1.91563589965928
"15586","ADNI","P",5.21905389956018
"15587","ADNI","T",3.36293288299366
"15588","ADNI","O",2.70125878901818
"15589","ADNI","F",1.94943102660183
"15590","ADNI","P",5.20419270149194
"15591","ADNI","T",3.52745453509893
"15592","ADNI","O",2.65014400498608
"15593","ADNI","F",1.98956275604286
"15594","ADNI","P",4.00044222536437
"15595","ADNI","T",3.66007657802663
"15596","ADNI","O",3.79628344667887
"15597","ADNI","F",2.00809711040205
"15598","ADNI","P",3.97202832237256
"15599","ADNI","T",3.73131755214767
"15600","ADNI","O",3.73366803353714
"15601","ADNI","F",1.79170387811274
"15602","ADNI","P",4.40586237747226
"15603","ADNI","T",3.39634144535013
"15604","ADNI","O",3.19554109482038
"15605","ADNI","F",1.7684193155
"15606","ADNI","P",4.57596091637424
"15607","ADNI","T",3.33251104075062
"15608","ADNI","O",3.17641456437466
"15609","ADNI","F",1.75700543211091
"15610","ADNI","P",4.62378869709148
"15611","ADNI","T",3.33622585089185
"15612","ADNI","O",3.21041528326565
"15613","ADNI","F",1.82669971788285
"15614","ADNI","P",4.27973596230145
"15615","ADNI","T",3.23658719493602
"15616","ADNI","O",2.85666272913305
"15617","ADNI","F",1.79951853517838
"15618","ADNI","P",4.63940393752571
"15619","ADNI","T",3.25552541951915
"15620","ADNI","O",2.91338246151934
"15621","ADNI","F",1.76943979706912
"15622","ADNI","P",4.66702138628239
"15623","ADNI","T",3.74586006725521
"15624","ADNI","O",3.33811245615607
"15625","ADNI","F",1.79746320790752
"15626","ADNI","P",4.28434754394544
"15627","ADNI","T",3.75157298338061
"15628","ADNI","O",3.68747101814388
"15629","ADNI","F",1.8296690861297
"15630","ADNI","P",3.9316219043538
"15631","ADNI","T",3.83954080800324
"15632","ADNI","O",3.82698585723701
"15633","ADNI","F",1.8020418928395
"15634","ADNI","P",4.38321945216091
"15635","ADNI","T",3.60202458398449
"15636","ADNI","O",3.62695327967416
"15637","ADNI","F",1.87026890958262
"15638","ADNI","P",3.81159836949976
"15639","ADNI","T",3.17916624393817
"15640","ADNI","O",3.3669658614229
"15641","ADNI","F",1.91051167819272
"15642","ADNI","P",3.61147156880615
"15643","ADNI","T",3.10501640718294
"15644","ADNI","O",3.75009327614676
"15645","ADNI","F",1.90886554103708
"15646","ADNI","P",5.00728539514931
"15647","ADNI","T",3.85209747184504
"15648","ADNI","O",2.81373512223357
"15649","ADNI","F",1.95348727405302
"15650","ADNI","P",4.7796485910494
"15651","ADNI","T",3.84294050920065
"15652","ADNI","O",2.84294541818114
"15653","ADNI","F",1.93453763584516
"15654","ADNI","P",5.35813111916369
"15655","ADNI","T",3.96913811543828
"15656","ADNI","O",2.86727471605631
"15657","ADNI","F",1.89576380678497
"15658","ADNI","P",5.17953866014869
"15659","ADNI","T",3.68893454808587
"15660","ADNI","O",2.85971036466397
"15661","ADNI","F",1.76750981985664
"15662","ADNI","P",3.94511052707722
"15663","ADNI","T",3.44780958072921
"15664","ADNI","O",3.15841754553647
"15665","ADNI","F",1.85835228545436
"15666","ADNI","P",3.81334004255335
"15667","ADNI","T",3.53682222324205
"15668","ADNI","O",2.94720568021163
"15669","ADNI","F",1.81068399783576
"15670","ADNI","P",3.83336198701884
"15671","ADNI","T",3.45921900055753
"15672","ADNI","O",3.06114894880066
"15673","ADNI","F",1.82400809183217
"15674","ADNI","P",3.70223824710648
"15675","ADNI","T",3.52533852923117
"15676","ADNI","O",3.01587325204209
"15677","ADNI","F",1.85378143793488
"15678","ADNI","P",4.30437669322446
"15679","ADNI","T",3.67113320354779
"15680","ADNI","O",3.248809727913
"15681","ADNI","F",1.83475349556663
"15682","ADNI","P",4.91770679626544
"15683","ADNI","T",3.75807779384673
"15684","ADNI","O",3.38365605183926
"15685","ADNI","F",1.82165948132576
"15686","ADNI","P",4.67388850392206
"15687","ADNI","T",3.72900876483079
"15688","ADNI","O",3.38485998114008
"15689","ADNI","F",1.98877704967816
"15690","ADNI","P",3.90609501700589
"15691","ADNI","T",3.51016613509469
"15692","ADNI","O",2.83759390467232
"15693","ADNI","F",1.91621542597959
"15694","ADNI","P",4.13790795087525
"15695","ADNI","T",3.49076802341472
"15696","ADNI","O",2.94450947710593
"15697","ADNI","F",1.94977139562424
"15698","ADNI","P",4.06359949960106
"15699","ADNI","T",3.40492870112664
"15700","ADNI","O",2.91531397708945
"15701","ADNI","F",1.94898760355899
"15702","ADNI","P",4.02999456708321
"15703","ADNI","T",3.46000686675104
"15704","ADNI","O",2.89353512679123
"15705","ADNI","F",1.94421588006742
"15706","ADNI","P",4.15561598223984
"15707","ADNI","T",3.54164653903442
"15708","ADNI","O",2.87344552367974
"15709","ADNI","F",1.96015440508274
"15710","ADNI","P",4.80194702874523
"15711","ADNI","T",3.39663076124776
"15712","ADNI","O",3.43090803575439
"15713","ADNI","F",2.00995151471732
"15714","ADNI","P",4.7385860935544
"15715","ADNI","T",3.35488553524668
"15716","ADNI","O",3.27866214398222
"15717","ADNI","F",1.99596180973922
"15718","ADNI","P",4.61450518664829
"15719","ADNI","T",3.55444780921613
"15720","ADNI","O",3.53693091946754
"15721","ADNI","F",1.98230341182331
"15722","ADNI","P",4.79959572199154
"15723","ADNI","T",3.27721196981233
"15724","ADNI","O",3.36180443667546
"15725","ADNI","F",1.88459170077576
"15726","ADNI","P",4.16855848613798
"15727","ADNI","T",3.32128824884776
"15728","ADNI","O",3.34792506617347
"15729","ADNI","F",1.92917973589751
"15730","ADNI","P",4.15226875943728
"15731","ADNI","T",3.31873045938506
"15732","ADNI","O",3.3721856716736
"15733","ADNI","F",1.93688114060956
"15734","ADNI","P",4.55882354241938
"15735","ADNI","T",3.0940927301862
"15736","ADNI","O",3.11584469873524
"15737","ADNI","F",1.94597867542655
"15738","ADNI","P",4.62353911550026
"15739","ADNI","T",3.23257460607052
"15740","ADNI","O",2.90035246077405
"15741","ADNI","F",1.97380746939731
"15742","ADNI","P",4.65202653359247
"15743","ADNI","T",3.13219547696543
"15744","ADNI","O",3.09356033691621
"15745","ADNI","F",1.97930708272905
"15746","ADNI","P",4.73209167509568
"15747","ADNI","T",3.09205051992085
"15748","ADNI","O",3.06236554539492
"15749","ADNI","F",1.97048607673822
"15750","ADNI","P",4.36462542560731
"15751","ADNI","T",3.33715162817877
"15752","ADNI","O",3.21406501884603
"15753","ADNI","F",1.90800153459366
"15754","ADNI","P",4.38266004909389
"15755","ADNI","T",3.21160971451556
"15756","ADNI","O",3.18680218547681
"15757","ADNI","F",1.93179217494944
"15758","ADNI","P",3.9854248511036
"15759","ADNI","T",3.39569147478514
"15760","ADNI","O",3.13252225528003
"15761","ADNI","F",1.94776877250443
"15762","ADNI","P",4.49451743522331
"15763","ADNI","T",3.23124918759109
"15764","ADNI","O",3.13933062488535
"15765","ADNI","F",1.92667744981752
"15766","ADNI","P",4.65941665743417
"15767","ADNI","T",4.32205105085063
"15768","ADNI","O",2.69177088720228
"15769","ADNI","F",1.92596930362923
"15770","ADNI","P",4.57501244881751
"15771","ADNI","T",4.34111113776808
"15772","ADNI","O",2.69821970852725
"15773","ADNI","F",1.85848320676471
"15774","ADNI","P",4.73731172207135
"15775","ADNI","T",4.18917985271158
"15776","ADNI","O",2.65795657802963
"15777","ADNI","F",1.83982293753092
"15778","ADNI","P",5.16953983895415
"15779","ADNI","T",4.59054904309639
"15780","ADNI","O",2.70175373189548
"15781","ADNI","F",2.03935093078713
"15782","ADNI","P",3.96714109567692
"15783","ADNI","T",4.15624127932699
"15784","ADNI","O",2.98080969019216
"15785","ADNI","F",1.80692854220345
"15786","ADNI","P",4.48762634852367
"15787","ADNI","T",3.32258984919415
"15788","ADNI","O",2.62797130805011
"15789","ADNI","F",1.94164361314225
"15790","ADNI","P",4.24399819921486
"15791","ADNI","T",3.62013467766331
"15792","ADNI","O",2.81143725011527
"15793","ADNI","F",1.87925273640105
"15794","ADNI","P",4.04169071697032
"15795","ADNI","T",3.39411863870912
"15796","ADNI","O",2.74189731657195
"15797","ADNI","F",1.92485889119024
"15798","ADNI","P",4.27438063546327
"15799","ADNI","T",3.62914887888146
"15800","ADNI","O",2.76216035603706
"15801","ADNI","F",1.87943574060237
"15802","ADNI","P",4.09022782752845
"15803","ADNI","T",3.3856816205376
"15804","ADNI","O",2.69149505289142
"15805","ADNI","F",1.8730510611653
"15806","ADNI","P",4.30971068193976
"15807","ADNI","T",3.58950833824714
"15808","ADNI","O",2.73120943059662
"15809","ADNI","F",1.87768925442729
"15810","ADNI","P",4.10852111717508
"15811","ADNI","T",3.77429768696264
"15812","ADNI","O",3.56011420099211
"15813","ADNI","F",1.82534687610084
"15814","ADNI","P",4.20168955495608
"15815","ADNI","T",3.93589498389795
"15816","ADNI","O",3.48689360540772
"15817","ADNI","F",1.79132639968842
"15818","ADNI","P",4.08115770372682
"15819","ADNI","T",3.56912171381402
"15820","ADNI","O",3.57071886081977
"15821","ADNI","F",1.86378737296861
"15822","ADNI","P",4.15905563181466
"15823","ADNI","T",3.82645562803364
"15824","ADNI","O",3.52132264419112
"15825","ADNI","F",2.11190873147886
"15826","ADNI","P",4.04782757177037
"15827","ADNI","T",3.33362378293534
"15828","ADNI","O",3.18137756245248
"15829","ADNI","F",2.12118905010087
"15830","ADNI","P",3.90264592889396
"15831","ADNI","T",3.17963156750403
"15832","ADNI","O",3.16671823041041
"15833","ADNI","F",2.07704727781384
"15834","ADNI","P",3.9878614365454
"15835","ADNI","T",3.49578648419232
"15836","ADNI","O",3.31983543773767
"15837","ADNI","F",2.10711196593772
"15838","ADNI","P",4.05769844612452
"15839","ADNI","T",3.49839189804389
"15840","ADNI","O",3.19361653241251
"15841","ADNI","F",2.11035738271318
"15842","ADNI","P",3.88630155624532
"15843","ADNI","T",3.17758333179156
"15844","ADNI","O",3.20511295662341
"15845","ADNI","F",1.87250034435695
"15846","ADNI","P",4.57296283010358
"15847","ADNI","T",3.42129188065076
"15848","ADNI","O",2.84730602694581
"15849","ADNI","F",1.93897159997508
"15850","ADNI","P",4.52517400204039
"15851","ADNI","T",3.46774579698149
"15852","ADNI","O",2.97461365433155
"15853","ADNI","F",1.77227227686077
"15854","ADNI","P",4.32228283897591
"15855","ADNI","T",3.74390775516602
"15856","ADNI","O",2.87845147426479
"15857","ADNI","F",1.7778931452622
"15858","ADNI","P",4.75631461535587
"15859","ADNI","T",3.80139731648159
"15860","ADNI","O",3.14479514091456
"15861","ADNI","F",1.81726416075309
"15862","ADNI","P",4.69417206378252
"15863","ADNI","T",3.60275270038135
"15864","ADNI","O",3.07263190552235
"15865","ADNI","F",1.79342276542932
"15866","ADNI","P",4.64718922633702
"15867","ADNI","T",3.7751103649841
"15868","ADNI","O",3.07752634936767
"15869","ADNI","F",1.79848274093139
"15870","ADNI","P",4.69348444952931
"15871","ADNI","T",3.68938388925586
"15872","ADNI","O",3.12816003397633
"15873","ADNI","F",1.85463355197485
"15874","ADNI","P",4.83005501126233
"15875","ADNI","T",3.71686854412686
"15876","ADNI","O",3.1300256116956
"15877","ADNI","F",1.9955230780811
"15878","ADNI","P",4.03033650611927
"15879","ADNI","T",3.13567569303358
"15880","ADNI","O",3.28738630709432
"15881","ADNI","F",1.93417340069215
"15882","ADNI","P",4.15382973748433
"15883","ADNI","T",3.36321952421
"15884","ADNI","O",3.3932443037806
"15885","ADNI","F",1.96303087195429
"15886","ADNI","P",4.17965962755385
"15887","ADNI","T",3.31745115882311
"15888","ADNI","O",3.43535589106301
"15889","ADNI","F",1.9566714651457
"15890","ADNI","P",4.28136995945338
"15891","ADNI","T",3.34342681982363
"15892","ADNI","O",3.40543170606474
"15893","ADNI","F",1.94271575539826
"15894","ADNI","P",4.14333435533938
"15895","ADNI","T",4.16461032065108
"15896","ADNI","O",3.30318377064043
"15897","ADNI","F",1.93208122962255
"15898","ADNI","P",4.43679970430418
"15899","ADNI","T",3.59814482635479
"15900","ADNI","O",3.37831191970119
"15901","ADNI","F",1.89010007473263
"15902","ADNI","P",4.03760858341045
"15903","ADNI","T",3.82956360863802
"15904","ADNI","O",3.25184453652868
"15905","ADNI","F",1.79032861675412
"15906","ADNI","P",4.17589610601219
"15907","ADNI","T",3.52820267416011
"15908","ADNI","O",2.94408788086439
"15909","ADNI","F",1.98295193091871
"15910","ADNI","P",3.71022454126516
"15911","ADNI","T",3.36074740823396
"15912","ADNI","O",3.07933391884324
"15913","ADNI","F",1.97489028958445
"15914","ADNI","P",3.97158167730084
"15915","ADNI","T",3.39467442755012
"15916","ADNI","O",3.31655054045824
"15917","ADNI","F",1.99983215814995
"15918","ADNI","P",3.75539148359034
"15919","ADNI","T",3.48994697404216
"15920","ADNI","O",3.29613520822271
"15921","ADNI","F",1.98375841836173
"15922","ADNI","P",4.35744518351904
"15923","ADNI","T",4.22484611127385
"15924","ADNI","O",3.00648163870826
"15925","ADNI","F",1.81571972343827
"15926","ADNI","P",4.38247212718875
"15927","ADNI","T",3.76667723824197
"15928","ADNI","O",2.88035633097259
"15929","ADNI","F",1.88133822562869
"15930","ADNI","P",4.90622287631874
"15931","ADNI","T",3.96602844000295
"15932","ADNI","O",3.23948362322868
"15933","ADNI","F",2.01264625655336
"15934","ADNI","P",4.89410776518914
"15935","ADNI","T",3.82886422915326
"15936","ADNI","O",2.65617856896346
"15937","ADNI","F",1.90795470132307
"15938","ADNI","P",4.93452252759442
"15939","ADNI","T",4.01967588756543
"15940","ADNI","O",3.24446039387007
"15941","ADNI","F",1.94661259726248
"15942","ADNI","P",4.8955450668764
"15943","ADNI","T",3.7983583835289
"15944","ADNI","O",3.00025871996541
"15945","ADNI","F",1.95319896676517
"15946","ADNI","P",4.88480648092231
"15947","ADNI","T",4.00970907554621
"15948","ADNI","O",3.0251712425115
"15949","ADNI","F",1.92454986370072
"15950","ADNI","P",4.64076972749271
"15951","ADNI","T",3.73326140376523
"15952","ADNI","O",2.95868644781522
"15953","ADNI","F",1.86106877714926
"15954","ADNI","P",4.15719097795469
"15955","ADNI","T",3.5230292749532
"15956","ADNI","O",3.0061810349572
"15957","ADNI","F",1.77558392174298
"15958","ADNI","P",4.81112981185471
"15959","ADNI","T",3.71974015466296
"15960","ADNI","O",3.31707870411003
"15961","ADNI","F",1.82449299134178
"15962","ADNI","P",5.0176307824194
"15963","ADNI","T",3.64638389792568
"15964","ADNI","O",3.31574170435372
"15965","ADNI","F",1.83700748588203
"15966","ADNI","P",5.06061150729018
"15967","ADNI","T",3.55602010412879
"15968","ADNI","O",3.31199784914783
"15969","ADNI","F",1.83997027474261
"15970","ADNI","P",5.03224595244972
"15971","ADNI","T",3.70854877249261
"15972","ADNI","O",3.30430500681626
"15973","ADNI","F",1.8777458048962
"15974","ADNI","P",3.59437322274011
"15975","ADNI","T",3.37417770160782
"15976","ADNI","O",3.56322915984353
"15977","ADNI","F",1.87090821125799
"15978","ADNI","P",3.46296738187533
"15979","ADNI","T",3.36995193054212
"15980","ADNI","O",3.5221866326918
"15981","ADNI","F",1.78883421609157
"15982","ADNI","P",4.28295951243521
"15983","ADNI","T",3.44019886715094
"15984","ADNI","O",2.99543704613146
"15985","ADNI","F",1.94420239363587
"15986","ADNI","P",4.8427203019608
"15987","ADNI","T",3.72478123550216
"15988","ADNI","O",3.12915976631132
"15989","ADNI","F",2.01605713380831
"15990","ADNI","P",5.07064216300195
"15991","ADNI","T",3.7803456302515
"15992","ADNI","O",3.48603854212952
"15993","ADNI","F",1.97363500079664
"15994","ADNI","P",4.84008073812615
"15995","ADNI","T",3.64580797800684
"15996","ADNI","O",3.43697178779237
"15997","ADNI","F",1.97686985062766
"15998","ADNI","P",4.87535853086819
"15999","ADNI","T",3.47654773793974
"16000","ADNI","O",3.49470681276588
"16001","ADNI","F",1.99098534240747
"16002","ADNI","P",4.47386971529276
"16003","ADNI","T",3.51337467817415
"16004","ADNI","O",3.49426495053741
"16005","ADNI","F",1.93302451837008
"16006","ADNI","P",4.87981911977898
"16007","ADNI","T",3.51011680868946
"16008","ADNI","O",3.6215585722281
"16009","ADNI","F",1.87869792891715
"16010","ADNI","P",4.27970450072771
"16011","ADNI","T",3.45023787958835
"16012","ADNI","O",3.40992402784758
"16013","ADNI","F",1.92007162486724
"16014","ADNI","P",4.46227925461724
"16015","ADNI","T",3.7019977653301
"16016","ADNI","O",3.21449802948491
"16017","ADNI","F",1.85548501278205
"16018","ADNI","P",4.19242847098105
"16019","ADNI","T",3.41134705527057
"16020","ADNI","O",3.40475916621934
"16021","ADNI","F",1.84926006019248
"16022","ADNI","P",4.26878865991805
"16023","ADNI","T",3.38917312809391
"16024","ADNI","O",3.28008213431305
"16025","ADNI","F",1.90631814972345
"16026","ADNI","P",4.48403586296549
"16027","ADNI","T",3.68850479297207
"16028","ADNI","O",3.41422339908814
"16029","ADNI","F",1.71330579959703
"16030","ADNI","P",4.00582292509607
"16031","ADNI","T",3.6679554347344
"16032","ADNI","O",3.38587205212468
"16033","ADNI","F",1.7257300475277
"16034","ADNI","P",3.95525797290095
"16035","ADNI","T",3.55609981215085
"16036","ADNI","O",3.09478191927901
"16037","ADNI","F",1.69152891982928
"16038","ADNI","P",4.18262685782194
"16039","ADNI","T",3.72624862692704
"16040","ADNI","O",3.26792896808135
"16041","ADNI","F",1.74365275356508
"16042","ADNI","P",4.00032070438868
"16043","ADNI","T",3.62820644889635
"16044","ADNI","O",2.98153172445459
"16045","ADNI","F",1.99182609123413
"16046","ADNI","P",4.3058114254655
"16047","ADNI","T",3.45130614893451
"16048","ADNI","O",2.90121286533389
"16049","ADNI","F",1.98631367250249
