rh.aparc.area	bankssts	caudalanteriorcingulate	caudalmiddlefrontal	cuneus	entorhinal	fusiform	inferiorparietal	inferiortemporal	isthmuscingulate	lateraloccipital	lateralorbitofrontal	lingual	medialorbitofrontal	middletemporal	parahippocampal	paracentral	parsopercularis	parsorbitalis	parstriangularis	pericalcarine	postcentral	posteriorcingulate	precentral	precuneus	rostralanteriorcingulate	rostralmiddlefrontal	superiorfrontal	superiorparietal	superiortemporal	supramarginal	frontalpole	temporalpole	transversetemporal	insula	WhiteSurfArea	BrainSegVolNotVent	eTIV
SUBJ192/SUBJ192_ses-1	1014.0	687.0	1978.0	1539.0	319.0	2825.0	5819.0	3311.0	853.0	5144.0	2710.0	3653.0	2432.0	4266.0	663.0	1594.0	1213.0	920.0	1525.0	1423.0	5382.0	1217.0	5335.0	3938.0	648.0	7496.0	8080.0	5533.0	4150.0	4177.0	361.0	479.0	351.0	2722.0	93756.2	1119706.0	1717262.14204
SUBJ192/SUBJ192_ses-1.long.SUBJ192_tmpl	982.0	729.0	2295.0	1532.0	423.0	2845.0	5701.0	2988.0	807.0	5131.0	2745.0	3608.0	2417.0	4025.0	699.0	1627.0	1229.0	868.0	1549.0	1415.0	5415.0	1344.0	5258.0	3912.0	665.0	6717.0	8126.0	5391.0	4143.0	4077.0	337.0	652.0	344.0	2430.0	92423.6	1109449.0	1725746.47572
SUBJ192/SUBJ192_ses-2	952.0	556.0	2236.0	1531.0	339.0	2806.0	5762.0	2886.0	802.0	5025.0	2799.0	3530.0	2286.0	3954.0	671.0	1677.0	1210.0	906.0	1490.0	1400.0	5328.0	949.0	5531.0	3864.0	594.0	6865.0	8341.0	5470.0	4125.0	3971.0	361.0	495.0	346.0	2412.0	91468.2	1075012.0	1735347.31762
SUBJ192/SUBJ192_ses-2.long.SUBJ192_tmpl	957.0	665.0	2244.0	1508.0	368.0	2766.0	5523.0	2831.0	786.0	4987.0	2696.0	3527.0	2296.0	3905.0	667.0	1614.0	1196.0	838.0	1528.0	1409.0	5379.0	1213.0	5380.0	3800.0	659.0	6656.0	8117.0	5278.0	4159.0	4001.0	324.0	602.0	348.0	2507.0	90733.9	1062908.0	1725746.47572
SUBJ194/SUBJ194_ses-1	760.0	604.0	2126.0	1225.0	406.0	2635.0	3813.0	3097.0	692.0	4180.0	2409.0	2458.0	1648.0	3147.0	537.0	1183.0	1189.0	674.0	1504.0	1095.0	3591.0	933.0	4319.0	3306.0	538.0	5355.0	5996.0	4220.0	3302.0	3153.0	279.0	453.0	274.0	1895.0	72983.9	902785.0	1307627.55861
SUBJ194/SUBJ194_ses-1.long.SUBJ194_tmpl	706.0	624.0	2085.0	1228.0	371.0	2743.0	3568.0	2947.0	666.0	4187.0	2214.0	2390.0	1695.0	3043.0	500.0	1120.0	1137.0	661.0	1492.0	1121.0	3602.0	954.0	4248.0	3268.0	550.0	5309.0	5960.0	4207.0	3293.0	3136.0	282.0	490.0	242.0	1971.0	72013.8	892693.0	1307654.44966
SUBJ197/SUBJ197_ses-1	808.0	604.0	1613.0	1706.0	332.0	2545.0	4523.0	2450.0	674.0	5556.0	2158.0	2768.0	1679.0	3003.0	491.0	1396.0	1014.0	739.0	1418.0	1571.0	3435.0	811.0	3840.0	3107.0	591.0	5765.0	6130.0	4280.0	3132.0	2723.0	274.0	508.0	266.0	2147.0	74052.3	917691.0	1282963.59197
SUBJ197/SUBJ197_ses-1.long.SUBJ197_tmpl	785.0	582.0	1597.0	1681.0	342.0	2455.0	4477.0	2416.0	686.0	5369.0	2446.0	2788.0	1753.0	2997.0	472.0	1344.0	1041.0	713.0	1349.0	1619.0	3328.0	812.0	3793.0	3088.0	582.0	5648.0	6037.0	4116.0	3069.0	2789.0	234.0	513.0	260.0	1768.0	72949.3	910742.0	1278131.37121
SUBJ197/SUBJ197_ses-2	836.0	550.0	1645.0	1653.0	273.0	2506.0	4335.0	2497.0	679.0	5429.0	2099.0	2805.0	1682.0	2973.0	479.0	1363.0	950.0	719.0	1388.0	1607.0	3256.0	838.0	3830.0	3127.0	603.0	5834.0	6053.0	4153.0	3053.0	2735.0	241.0	464.0	276.0	2039.0	72968.2	892917.0	1276609.91592
SUBJ197/SUBJ197_ses-2.long.SUBJ197_tmpl	778.0	571.0	1606.0	1645.0	314.0	2432.0	4429.0	2398.0	672.0	5237.0	2370.0	2681.0	1707.0	2964.0	474.0	1353.0	1052.0	679.0	1329.0	1566.0	3318.0	813.0	3754.0	3067.0	571.0	5608.0	6000.0	4121.0	3021.0	2743.0	260.0	472.0	242.0	1761.0	72005.0	888367.0	1278131.37121
SUBJ198/SUBJ198_ses-1	1017.0	715.0	2288.0	1285.0	372.0	2730.0	5804.0	3218.0	999.0	4606.0	2569.0	2896.0	1846.0	3935.0	566.0	1544.0	1671.0	701.0	1561.0	1372.0	3900.0	1151.0	5108.0	4007.0	441.0	5691.0	6241.0	5942.0	3992.0	3741.0	294.0	416.0	381.0	2723.0	85710.0	1016063.0	1498152.01181
SUBJ198/SUBJ198_ses-1.long.SUBJ198_tmpl	1003.0	689.0	2148.0	1228.0	309.0	2665.0	5444.0	2961.0	1003.0	4445.0	2428.0	2787.0	1859.0	3560.0	541.0	1529.0	1531.0	695.0	1503.0	1374.0	3839.0	1064.0	4840.0	4020.0	428.0	5486.0	6113.0	5707.0	3891.0	3565.0	264.0	444.0	358.0	2288.0	82009.7	985543.0	1494976.90981
SUBJ198/SUBJ198_ses-2	933.0	729.0	2161.0	1212.0	277.0	2507.0	5220.0	2857.0	1047.0	4213.0	2545.0	2667.0	1965.0	3704.0	556.0	1554.0	1419.0	733.0	1648.0	1290.0	3816.0	1110.0	4720.0	3937.0	448.0	5251.0	6180.0	5529.0	3925.0	3358.0	234.0	382.0	347.0	2286.0	80758.6	947586.0	1500132.51558
SUBJ198/SUBJ198_ses-2.long.SUBJ198_tmpl	996.0	688.0	2097.0	1207.0	293.0	2594.0	5036.0	2856.0	1010.0	4245.0	2437.0	2698.0	1860.0	3443.0	528.0	1520.0	1509.0	666.0	1468.0	1325.0	3714.0	1073.0	4693.0	3929.0	410.0	5295.0	6116.0	5471.0	3838.0	3511.0	297.0	387.0	341.0	2540.0	80089.6	934730.0	1494976.90981
SUBJ200/SUBJ200_ses-1	1060.0	657.0	2308.0	1715.0	412.0	2732.0	5924.0	3463.0	905.0	5867.0	3061.0	3775.0	1852.0	4060.0	713.0	1464.0	1511.0	812.0	1435.0	1492.0	4084.0	1279.0	4945.0	4164.0	514.0	6647.0	7465.0	6307.0	4097.0	4036.0	237.0	522.0	401.0	2572.0	92430.0	1148645.0	1749337.07143
SUBJ200/SUBJ200_ses-1.long.SUBJ200_tmpl	1085.0	643.0	2299.0	1667.0	432.0	2716.0	5880.0	3405.0	872.0	5749.0	3064.0	3724.0	1797.0	3969.0	675.0	1455.0	1479.0	801.0	1407.0	1468.0	4008.0	1258.0	4909.0	4107.0	541.0	6391.0	7368.0	6166.0	3983.0	3976.0	255.0	495.0	366.0	2198.0	90604.1	1132721.0	1748767.61261
SUBJ201/SUBJ201_ses-1	932.0	831.0	2376.0	1890.0	416.0	2525.0	5051.0	2752.0	967.0	4972.0	2829.0	3598.0	2267.0	3254.0	609.0	1509.0	1228.0	944.0	1699.0	2068.0	3826.0	1185.0	4870.0	3533.0	645.0	5956.0	6687.0	5206.0	3310.0	3424.0	253.0	357.0	271.0	2465.0	84693.7	1068121.0	1679781.37588
SUBJ201/SUBJ201_ses-1.long.SUBJ201_tmpl	902.0	770.0	2317.0	1859.0	393.0	2579.0	4987.0	2707.0	907.0	4890.0	2914.0	3528.0	2176.0	3227.0	625.0	1486.0	1179.0	986.0	1650.0	2089.0	3758.0	1170.0	4746.0	3521.0	787.0	5908.0	6626.0	5251.0	3285.0	3398.0	229.0	370.0	278.0	2434.0	83888.0	1056574.0	1679596.99044
SUBJ202/SUBJ202_ses-1	799.0	718.0	1900.0	1495.0	316.0	2994.0	5376.0	2929.0	820.0	5224.0	2643.0	2561.0	1539.0	3599.0	656.0	1168.0	1214.0	647.0	1318.0	1287.0	3347.0	1172.0	4271.0	3305.0	663.0	5091.0	6091.0	4409.0	3826.0	3241.0	244.0	408.0	320.0	2264.0	77835.0	1007007.0	1533841.26084
SUBJ202/SUBJ202_ses-1.long.SUBJ202_tmpl	784.0	694.0	1943.0	1477.0	308.0	2884.0	5153.0	2866.0	802.0	5105.0	2643.0	2534.0	1502.0	3376.0	660.0	1192.0	1179.0	651.0	1336.0	1395.0	3379.0	1118.0	4200.0	3298.0	646.0	4965.0	6033.0	4359.0	3804.0	3149.0	238.0	460.0	311.0	2239.0	76687.6	1000036.0	1534007.99098
SUBJ203/SUBJ203_ses-1	1013.0	619.0	2388.0	1391.0	484.0	2541.0	4485.0	3532.0	734.0	4569.0	2743.0	2994.0	2118.0	3415.0	469.0	1471.0	1282.0	745.0	1091.0	1632.0	4151.0	1021.0	4628.0	3343.0	548.0	5531.0	7538.0	4454.0	3614.0	3526.0	235.0	518.0	311.0	2653.0	81764.1	1012880.0	1587575.36964
SUBJ203/SUBJ203_ses-1.long.SUBJ203_tmpl	885.0	606.0	2325.0	1408.0	437.0	2585.0	4432.0	3349.0	709.0	4581.0	2769.0	2871.0	2054.0	3298.0	469.0	1471.0	1237.0	738.0	1113.0	1568.0	4174.0	989.0	4522.0	3235.0	511.0	5504.0	7395.0	4543.0	3504.0	3385.0	244.0	517.0	304.0	2279.0	80010.5	1000444.0	1578568.4256
SUBJ203/SUBJ203_ses-2	959.0	545.0	2480.0	1410.0	475.0	2573.0	4555.0	3319.0	729.0	4744.0	2676.0	2908.0	1906.0	3337.0	454.0	1505.0	1271.0	818.0	1159.0	1590.0	4470.0	1002.0	4836.0	3229.0	496.0	5976.0	7732.0	4664.0	3622.0	3501.0	225.0	540.0	329.0	2258.0	82286.6	992662.0	1560619.79937
SUBJ203/SUBJ203_ses-2.long.SUBJ203_tmpl	896.0	567.0	2396.0	1426.0	445.0	2609.0	4392.0	3245.0	714.0	4581.0	2652.0	2882.0	1857.0	3248.0	450.0	1469.0	1236.0	741.0	1128.0	1523.0	4252.0	1011.0	4732.0	3180.0	515.0	5713.0	7591.0	4562.0	3482.0	3448.0	220.0	508.0	298.0	2356.0	80324.1	971471.0	1578568.4256
SUBJ205/SUBJ205_ses-1	1038.0	772.0	2017.0	1761.0	626.0	3461.0	4268.0	3852.0	874.0	5643.0	3038.0	2761.0	2265.0	4448.0	661.0	1963.0	1433.0	821.0	1114.0	1366.0	5516.0	1464.0	7426.0	3908.0	619.0	6650.0	7206.0	5224.0	5047.0	4204.0	276.0	556.0	424.0	2762.0	95452.9	1190785.0	1938807.88508
SUBJ205/SUBJ205_ses-1.long.SUBJ205_tmpl	1021.0	755.0	1843.0	1587.0	551.0	3401.0	4553.0	3641.0	975.0	4232.0	2903.0	2811.0	2134.0	4112.0	670.0	2004.0	1386.0	822.0	1088.0	1386.0	5527.0	1490.0	8078.0	3668.0	626.0	6488.0	7176.0	6264.0	4850.0	4507.0	271.0	585.0	402.0	3141.0	94949.7	1177247.0	1939259.29092
SUBJ206/SUBJ206_ses-1	1040.0	580.0	1647.0	1707.0	513.0	2748.0	4560.0	3182.0	928.0	4963.0	2511.0	2783.0	1656.0	3271.0	567.0	1397.0	1422.0	818.0	1375.0	1143.0	4153.0	974.0	4309.0	3557.0	398.0	5495.0	6286.0	4952.0	3803.0	3781.0	266.0	454.0	287.0	1997.0	79516.2	983004.0	1460804.13887
SUBJ206/SUBJ206_ses-1.long.SUBJ206_tmpl	963.0	582.0	1652.0	1669.0	508.0	2769.0	4519.0	3066.0	877.0	4986.0	2621.0	2646.0	1652.0	3279.0	572.0	1379.0	1420.0	770.0	1362.0	1146.0	4058.0	959.0	4207.0	3573.0	330.0	5349.0	6356.0	4920.0	3875.0	3829.0	224.0	454.0	294.0	2007.0	78868.9	974783.0	1460091.51195
SUBJ208/SUBJ208_ses-1	1023.0	656.0	1643.0	1180.0	314.0	2388.0	5413.0	2694.0	579.0	3984.0	2340.0	2509.0	1738.0	3011.0	702.0	1343.0	1046.0	781.0	1197.0	911.0	3595.0	1029.0	4203.0	3251.0	494.0	5339.0	6208.0	4498.0	3592.0	3550.0	193.0	525.0	274.0	2246.0	74429.8	1017208.0	1521035.79785
SUBJ208/SUBJ208_ses-1.long.SUBJ208_tmpl	1053.0	618.0	1600.0	1199.0	356.0	2318.0	5377.0	2549.0	598.0	3970.0	2652.0	2474.0	1723.0	3059.0	635.0	1303.0	1031.0	718.0	1160.0	916.0	3542.0	1061.0	4211.0	3231.0	520.0	5321.0	6173.0	4558.0	3477.0	3584.0	162.0	477.0	277.0	1964.0	73863.4	1004943.0	1525510.41268
SUBJ209/SUBJ209_ses-1	875.0	598.0	2183.0	1487.0	562.0	2795.0	5126.0	3367.0	830.0	4517.0	2361.0	2865.0	1517.0	3273.0	436.0	1722.0	1364.0	702.0	1371.0	1294.0	4065.0	1199.0	4838.0	4137.0	564.0	6374.0	7325.0	5297.0	3576.0	3907.0	294.0	463.0	322.0	2458.0	84052.1	1048025.0	1640245.87346
SUBJ209/SUBJ209_ses-1.long.SUBJ209_tmpl	836.0	615.0	2118.0	1421.0	377.0	2818.0	4853.0	3164.0	770.0	4324.0	2393.0	2882.0	1538.0	3024.0	458.0	1690.0	1387.0	674.0	1349.0	1269.0	4018.0	1213.0	4752.0	4066.0	630.0	6304.0	7177.0	5198.0	3620.0	3851.0	340.0	575.0	334.0	2530.0	82566.2	1033157.0	1642701.58015
SUBJ209/SUBJ209_ses-2	776.0	615.0	1991.0	1461.0	428.0	2937.0	5008.0	3059.0	846.0	4496.0	2596.0	3046.0	1698.0	2990.0	448.0	1631.0	1293.0	789.0	1330.0	1229.0	4094.0	1217.0	4652.0	4179.0	615.0	5907.0	6914.0	5382.0	3519.0	3748.0	272.0	457.0	323.0	2010.0	81952.7	1018210.0	1649749.70191
SUBJ209/SUBJ209_ses-2.long.SUBJ209_tmpl	754.0	613.0	2053.0	1392.0	369.0	2620.0	4556.0	2944.0	722.0	4119.0	2334.0	2788.0	1569.0	2882.0	426.0	1655.0	1267.0	619.0	1221.0	1267.0	3967.0	1160.0	4627.0	3973.0	618.0	5639.0	6958.0	5057.0	3524.0	3729.0	248.0	473.0	290.0	2367.0	78724.0	956417.0	1642701.58015
SUBJ211/SUBJ211_ses-1	641.0	562.0	2600.0	1488.0	332.0	2514.0	4731.0	2791.0	755.0	4549.0	2393.0	2666.0	1507.0	2910.0	528.0	1272.0	1320.0	783.0	1487.0	1181.0	3259.0	916.0	4683.0	2813.0	368.0	5417.0	6519.0	4232.0	3496.0	2999.0	250.0	479.0	279.0	2169.0	74879.3	935781.0	1518897.39519
SUBJ211/SUBJ211_ses-1.long.SUBJ211_tmpl	602.0	542.0	2466.0	1454.0	400.0	2557.0	4668.0	2651.0	752.0	4559.0	2485.0	2693.0	1471.0	2848.0	497.0	1268.0	1247.0	751.0	1488.0	1172.0	3275.0	911.0	4614.0	2803.0	317.0	5094.0	6466.0	4187.0	3390.0	2931.0	292.0	427.0	253.0	2183.0	73716.2	922956.0	1518216.39545
SUBJ212/SUBJ212_ses-1	963.0	656.0	2345.0	1653.0	450.0	3062.0	6163.0	3541.0	915.0	4971.0	2828.0	3250.0	2104.0	3786.0	706.0	1995.0	1474.0	992.0	1488.0	1702.0	4080.0	1161.0	5309.0	4287.0	417.0	6548.0	7747.0	6191.0	3940.0	3724.0	290.0	360.0	339.0	2955.0	92384.7	1121818.0	1687281.76568
SUBJ212/SUBJ212_ses-1.long.SUBJ212_tmpl	978.0	682.0	2323.0	1604.0	448.0	3034.0	6015.0	3409.0	902.0	4847.0	2653.0	3176.0	1976.0	3687.0	614.0	1968.0	1417.0	930.0	1525.0	1695.0	4034.0	1160.0	5354.0	4212.0	488.0	6198.0	7633.0	5958.0	3894.0	3625.0	366.0	416.0	318.0	3050.0	90514.4	1111549.0	1706792.26285
SUBJ212/SUBJ212_ses-2	1016.0	673.0	2855.0	1683.0	460.0	3404.0	6725.0	3574.0	983.0	5181.0	2999.0	3115.0	2037.0	4015.0	665.0	2312.0	1576.0	1017.0	1623.0	1596.0	4390.0	1355.0	6184.0	4710.0	468.0	7077.0	8713.0	6722.0	4489.0	4193.0	370.0	463.0	408.0	3152.0	100199.0	1160893.0	1734909.95509
SUBJ212/SUBJ212_ses-2.long.SUBJ212_tmpl	933.0	670.0	2566.0	1621.0	445.0	2981.0	6113.0	3110.0	935.0	4717.0	2758.0	3070.0	1947.0	3637.0	591.0	2156.0	1522.0	990.0	1553.0	1729.0	4173.0	1204.0	5971.0	4411.0	455.0	6648.0	8319.0	6357.0	4073.0	3831.0	378.0	408.0	343.0	3044.0	93552.7	1098171.0	1706792.26285
SUBJ213/SUBJ213_ses-1	1027.0	895.0	2346.0	1521.0	328.0	2410.0	4896.0	3418.0	1008.0	3992.0	2842.0	2929.0	1655.0	3556.0	552.0	1576.0	1257.0	705.0	1371.0	1541.0	4237.0	1154.0	4766.0	3761.0	687.0	6805.0	7071.0	4968.0	3736.0	3621.0	243.0	537.0	375.0	2236.0	84019.8	1073421.0	1551662.86153
SUBJ213/SUBJ213_ses-1.long.SUBJ213_tmpl	996.0	887.0	2383.0	1494.0	335.0	2413.0	4940.0	3306.0	993.0	3984.0	2567.0	2892.0	1693.0	3433.0	585.0	1539.0	1321.0	728.0	1398.0	1682.0	4115.0	1239.0	4870.0	3776.0	694.0	6722.0	7193.0	5020.0	3746.0	3669.0	289.0	551.0	333.0	2155.0	83942.4	1068405.0	1557173.06774
SUBJ213/SUBJ213_ses-2	928.0	796.0	2464.0	1489.0	307.0	2370.0	5211.0	3119.0	1008.0	3809.0	2590.0	2851.0	1643.0	3461.0	549.0	1684.0	1319.0	735.0	1467.0	1707.0	4180.0	1031.0	5100.0	3806.0	680.0	6993.0	7379.0	5170.0	3802.0	3831.0	277.0	527.0	329.0	2194.0	84796.8	1045201.0	1559320.98754
SUBJ213/SUBJ213_ses-2.long.SUBJ213_tmpl	1007.0	879.0	2438.0	1465.0	302.0	2358.0	4962.0	3233.0	1028.0	3732.0	2374.0	2846.0	1643.0	3326.0	596.0	1527.0	1317.0	730.0	1383.0	1683.0	4163.0	1178.0	4878.0	3756.0	677.0	6711.0	7113.0	4931.0	3649.0	3666.0	263.0	553.0	339.0	2212.0	82919.0	1035932.0	1557173.06774
SUBJ214/SUBJ214_ses-1	862.0	460.0	2124.0	1488.0	447.0	3248.0	5737.0	4053.0	771.0	5026.0	2768.0	2705.0	1861.0	3250.0	444.0	2010.0	1333.0	777.0	1566.0	1272.0	3846.0	1022.0	5186.0	3504.0	614.0	6835.0	8374.0	5791.0	3617.0	3493.0	326.0	579.0	300.0	2297.0	87987.3	997858.0	1518360.27736
SUBJ214/SUBJ214_ses-1.long.SUBJ214_tmpl	825.0	584.0	2026.0	1420.0	498.0	3049.0	5604.0	3863.0	791.0	4791.0	2630.0	2575.0	1817.0	3038.0	482.0	1955.0	1294.0	773.0	1560.0	1252.0	3689.0	1019.0	4866.0	3457.0	496.0	6541.0	7869.0	5586.0	3415.0	3451.0	283.0	591.0	330.0	2145.0	84563.8	962463.0	1517169.84095
SUBJ215/SUBJ215_ses-1	824.0	497.0	2793.0	1490.0	480.0	2412.0	4970.0	3700.0	834.0	4048.0	2688.0	2933.0	1725.0	3452.0	572.0	1547.0	1528.0	632.0	1509.0	1790.0	3862.0	993.0	4947.0	3310.0	303.0	5699.0	6560.0	5917.0	3685.0	3364.0	258.0	495.0	322.0	2454.0	82587.4	920185.0	1389794.76513
SUBJ215/SUBJ215_ses-1.long.SUBJ215_tmpl	823.0	514.0	2691.0	1456.0	414.0	2397.0	4863.0	3451.0	857.0	4027.0	2782.0	3038.0	1605.0	3347.0	544.0	1524.0	1518.0	611.0	1511.0	1841.0	3896.0	1059.0	4863.0	3307.0	370.0	5676.0	6344.0	5824.0	3685.0	3413.0	231.0	514.0	341.0	2374.0	81711.7	907760.0	1390929.06136
SUBJ216/SUBJ216_ses-1	873.0	782.0	1457.0	1739.0	387.0	2735.0	5459.0	2822.0	902.0	4921.0	2811.0	3279.0	1767.0	3408.0	568.0	1600.0	1249.0	779.0	1390.0	1500.0	3639.0	1174.0	4760.0	3825.0	512.0	4965.0	6496.0	5047.0	3679.0	3242.0	245.0	486.0	290.0	2209.0	80993.0	1072146.0	1515864.41327
SUBJ216/SUBJ216_ses-2	852.0	801.0	1436.0	1629.0	328.0	2730.0	5278.0	2870.0	941.0	4771.0	2523.0	3148.0	1614.0	3328.0	547.0	1575.0	1211.0	773.0	1324.0	1415.0	3637.0	1233.0	4641.0	3714.0	524.0	4808.0	6328.0	4987.0	3665.0	3125.0	249.0	463.0	275.0	2150.0	78873.0	1040448.0	1470010.46307
SUBJ216/SUBJ216_ses-2.long.SUBJ216_tmpl	843.0	758.0	1392.0	1619.0	303.0	2645.0	5232.0	2782.0	886.0	4668.0	2823.0	3106.0	1603.0	3286.0	549.0	1595.0	1198.0	779.0	1333.0	1413.0	3669.0	1156.0	4565.0	3692.0	520.0	4691.0	6324.0	4964.0	3626.0	3146.0	238.0	477.0	263.0	2097.0	78217.7	1035304.0	1468251.89298
SUBJ217/SUBJ217_ses-1	944.0	738.0	1699.0	1328.0	392.0	2547.0	5493.0	2579.0	749.0	3560.0	2123.0	2535.0	1461.0	2731.0	529.0	1263.0	1227.0	671.0	1430.0	1304.0	3633.0	1062.0	4547.0	3130.0	565.0	5056.0	5668.0	4465.0	3336.0	2877.0	266.0	333.0	338.0	2298.0	72728.8	941589.0	1329447.97597
SUBJ217/SUBJ217_ses-1.long.SUBJ217_tmpl	957.0	725.0	1686.0	1343.0	330.0	2515.0	5300.0	2460.0	738.0	3617.0	2081.0	2459.0	1380.0	2720.0	511.0	1301.0	1211.0	633.0	1407.0	1283.0	3571.0	1059.0	4439.0	3133.0	516.0	4856.0	5729.0	4348.0	3332.0	2761.0	261.0	398.0	322.0	2150.0	71531.1	929543.0	1329041.55159
SUBJ217/SUBJ217_ses-2	934.0	731.0	1689.0	1325.0	387.0	2519.0	5165.0	2537.0	713.0	3558.0	2523.0	2513.0	1570.0	2808.0	519.0	1297.0	1246.0	687.0	1524.0	1221.0	3573.0	1060.0	4794.0	3068.0	555.0	5054.0	5571.0	4403.0	3415.0	2844.0	262.0	414.0	353.0	1977.0	72724.0	923101.0	1319083.2045
SUBJ217/SUBJ217_ses-2.long.SUBJ217_tmpl	1006.0	706.0	1692.0	1342.0	347.0	2538.0	5158.0	2439.0	695.0	3451.0	2199.0	2453.0	1473.0	2689.0	517.0	1276.0	1273.0	637.0	1410.0	1248.0	3513.0	1057.0	4488.0	3048.0	543.0	4886.0	5575.0	4249.0	3392.0	2754.0	264.0	349.0	362.0	2319.0	71347.2	909419.0	1329041.55159
SUBJ218/SUBJ218_ses-1	766.0	576.0	1709.0	1567.0	384.0	2336.0	4044.0	2478.0	698.0	4393.0	2060.0	3250.0	1248.0	2635.0	551.0	1214.0	979.0	649.0	1166.0	1480.0	3405.0	834.0	3959.0	2892.0	417.0	5698.0	4691.0	3923.0	3059.0	2972.0	225.0	478.0	283.0	2046.0	68911.3	859251.0	1279980.49834
SUBJ218/SUBJ218_ses-1.long.SUBJ218_tmpl	769.0	557.0	1633.0	1570.0	424.0	2297.0	4016.0	2448.0	692.0	4341.0	1954.0	3204.0	1400.0	2624.0	527.0	1179.0	972.0	669.0	1145.0	1525.0	3386.0	860.0	3995.0	2895.0	384.0	5423.0	4674.0	3882.0	3046.0	2980.0	283.0	418.0	267.0	1854.0	68294.7	849931.0	1279243.35017
SUBJ219/SUBJ219_ses-1	931.0	1164.0	2245.0	2043.0	417.0	2752.0	5110.0	2978.0	860.0	5767.0	2936.0	3466.0	1897.0	3790.0	562.0	1553.0	1301.0	809.0	1506.0	1911.0	4275.0	1558.0	5971.0	3657.0	686.0	6309.0	6751.0	5354.0	4122.0	3860.0	290.0	415.0	348.0	2583.0	90164.8	1106619.0	1684652.51288
SUBJ219/SUBJ219_ses-1.long.SUBJ219_tmpl	919.0	1136.0	2230.0	2068.0	385.0	2774.0	5240.0	2873.0	874.0	5744.0	3035.0	3458.0	1909.0	3696.0	541.0	1545.0	1289.0	826.0	1450.0	2019.0	4205.0	1542.0	5821.0	3624.0	647.0	6110.0	6761.0	5339.0	4091.0	3669.0	323.0	465.0	347.0	2391.0	89343.7	1092132.0	1685330.08797
SUBJ220/SUBJ220_ses-1	844.0	696.0	1883.0	1448.0	345.0	2910.0	4412.0	3180.0	903.0	4235.0	2387.0	2681.0	1853.0	3621.0	601.0	1561.0	1074.0	802.0	1191.0	1234.0	4391.0	1129.0	4971.0	4259.0	599.0	6381.0	6750.0	5413.0	3836.0	3895.0	265.0	492.0	372.0	2595.0	83203.6	1116587.0	1585067.40909
SUBJ220/SUBJ220_ses-1.long.SUBJ220_tmpl	825.0	688.0	1894.0	1421.0	301.0	2917.0	4423.0	3149.0	865.0	4218.0	2336.0	2663.0	1845.0	3572.0	617.0	1598.0	1117.0	775.0	1150.0	1232.0	4343.0	1054.0	4946.0	4261.0	615.0	6222.0	6781.0	5297.0	3762.0	3855.0	302.0	479.0	366.0	2621.0	82276.2	1106057.0	1583588.86749
SUBJ222/SUBJ222_ses-1	750.0	713.0	1870.0	1403.0	446.0	3120.0	5733.0	3165.0	716.0	4236.0	2399.0	2306.0	1690.0	2941.0	645.0	1454.0	1046.0	649.0	1130.0	1251.0	3000.0	1071.0	4501.0	3475.0	705.0	5612.0	6335.0	4712.0	2966.0	3269.0	274.0	513.0	279.0	1944.0	76301.6	1038332.0	1482759.79934
SUBJ222/SUBJ222_ses-1.long.SUBJ222_tmpl	782.0	714.0	1815.0	1346.0	434.0	3157.0	5770.0	3150.0	754.0	4148.0	2341.0	2319.0	1833.0	2834.0	625.0	1475.0	983.0	656.0	1166.0	1343.0	2905.0	1040.0	4403.0	3477.0	630.0	5479.0	6240.0	4617.0	2966.0	3241.0	292.0	508.0	274.0	1943.0	75660.6	1027310.0	1483560.58737
SUBJ223/SUBJ223_ses-2	1011.0	755.0	2199.0	2014.0	331.0	2937.0	4697.0	3091.0	1020.0	5307.0	2584.0	3124.0	2201.0	3728.0	656.0	1455.0	1263.0	794.0	1665.0	1805.0	3623.0	1257.0	4681.0	3590.0	644.0	6160.0	7027.0	5171.0	3694.0	3275.0	305.0	474.0	314.0	2282.0	85128.5	1164024.0	1795615.99469
SUBJ223/SUBJ223_ses-2.long.SUBJ223_tmpl	1016.0	750.0	2097.0	1929.0	353.0	2927.0	4538.0	3093.0	985.0	5303.0	2769.0	3022.0	2027.0	3690.0	672.0	1444.0	1245.0	834.0	1640.0	1865.0	3625.0	1290.0	4708.0	3599.0	654.0	6249.0	7045.0	5123.0	3668.0	3349.0	312.0	510.0	295.0	2341.0	84964.2	1150155.0	1806618.88377
SUBJ225/SUBJ225_ses-1	871.0	644.0	2143.0	1593.0	373.0	2776.0	4922.0	3540.0	992.0	4262.0	2578.0	2881.0	1598.0	3572.0	546.0	1252.0	1436.0	672.0	1522.0	1565.0	4497.0	1056.0	5076.0	4287.0	620.0	6543.0	6527.0	5414.0	3897.0	3737.0	362.0	514.0	341.0	2267.0	84855.9	1080168.0	1634837.31671
SUBJ225/SUBJ225_ses-1.long.SUBJ225_tmpl	829.0	678.0	2069.0	1565.0	319.0	2781.0	4717.0	3451.0	1008.0	4224.0	2437.0	2847.0	1681.0	3414.0	536.0	1222.0	1388.0	623.0	1544.0	1539.0	4435.0	1100.0	4975.0	4180.0	592.0	6406.0	6425.0	5228.0	3957.0	3690.0	351.0	488.0	308.0	2318.0	83320.9	1067204.0	1630849.28905
